"wallet","balance"
"0x375832aF86A7f7c60476DbB47cA54Ea8ac913110","2000000000.0"
"0x3124a0E29BB77B2bAC9eFF8189c4E3F6882D2efB","2000000000.0"
"0x0DE5B7e4d8b2aE5d3819bA653463C7fe76C50c80","2000000000.0"
"0x757a68dE56fD46824f6fC6A0d37dd6390d0310c3","1966843695.944424843795471464"
"0x8122a2C73259A0d4823D2dB9deE1CaCb440Aca8A","1926021600.0"
"0xEEeaD44964A12f6Ac804dfd6099DE8Da861A2b85","1923096116.419879106250979859"
"0x9942F6825642F99c28b687f0edBAFA65A35049c1","1923000000.0"
"0x5a648642F3A10cB489A4ce3D1085aCce2C9933Eb","1923000000.0"
"0x38726205C717565C76A5f614C969e99C75455a45","1883033721.525260027288766992"
"0xaD5fE762684dF65aeBbFfA9ef1812c32C5760E01","1873112282.491561565740355443"
"0x1Ca8b46d5f2910EEC8D91b2941e28ebFE15FFab8","1850578976.564767687921776267"
"0x68ac4E2e496711aEb8CD59e1285C366AD601aE95","1806319554.695467814998576074"
"0xba50A2CfCE8BA217d9e0E4565c02B1604e81d0aD","1781004180.0"
"0xEe159C4Fd8Ea6Edd8D4c6B7C64815E44fEeFCA1A","1741327738.88964583331716911"
"0xc7186c4A5Dc6E1B744C5e006768c7193676Fa67C","1741308268.73203547633908705"
"0xFf672B72F6A14ed06d49cD728c30FdbCAa077240","1740451113.059817011432313575"
"0x122f70d737E8F22B9a0F13298836a22f63F6D31d","1739219803.578122544678834191"
"0xb386aE7d60B2A958D43e29E80BeB2D4441d39e85","1723671294.843352381568273446"
"0x3C8BB490ddD04c1e1b258Bf11Cdc27a64E55d500","1703927764.103832727153130524"
"0x130347D904Fe326E4221A0Da25B29B5FaBB45785","1692058894.701286078709900796"
"0xEfD77646DcB610b9d06572f2388a2Fb9FD0Ea664","1678342329.019576150102673958"
"0x8DE3c3891268502F77DB7E876d727257DEc0F852","1673160025.63845673279118806"
"0xdB77D93a976081Cd2c97914B72D27f9B053C843F","1662094619.247090211356717347"
"0x06DD52564B68DdE77B4e9D4e0e5D325f9a86746D","1659269560.782618945310147231"
"0xDe430Fe9776b0AE069064907528410Bc9C17b188","1651351351.0"
"0x0Bb7A0194D4bD767EA78Aa5B6C0bA1CA1DD7ffF0","1629795986.784379189338208573"
"0x490B9E5ECAD355efcb63461878537186771C9C29","1623138763.351668207941613022"
"0xC000799bf533854Fe256098DBF93C549cCb1Ed89","1614132488.134587604103437633"
"0x8DE6b6c0c587513c2D23d39C20Fd491f08d70338","1600926125.129420386565893259"
"0x4253188A3D4A5eAD7eA0eA0fB479B6025A10Df38","1552162484.422521348546001112"
"0x2CD52AEDcf5cc94f0832A9f44EF179DC945aaD61","1547486469.275550888676158223"
"0xbacC32DA1C775762E5c8BAa038ad5a612D035567","1538674204.605076585846057304"
"0xa29C25E73700Fd82025Bd0fCdEc8046bA861bE2A","1536448822.358746811577445028"
"0x5140CEB53a00dB80C3F094fB312fa91fa44fAaf3","1528612155.90750290006169905"
"0x2aDC0103203CD94ed03B5dBd1D7301fD548c087E","1506078653.400111433469813125"
"0x0F6756e569D778294542C806eBbb60A8681EDb84","1499267470.452849186733096675"
"0x3fAEc76484Ff39fdb6871af6f356134f8c8c83E3","1496374877.64590627864654128"
"0x473E4b0ddC45BA88a703b0937eC1854a7690E668","1482728797.277348991866024488"
"0x281058Cc98e8c85D078585eDB508898667AC4043","1473812577.252783188353069758"
"0x23521581aE35752Bcf669c9478c836Eb13b4cC4c","1464737552.270556681412825417"
"0xF30d83bc83b8750702902e6344F423cb6E64014d","1451753605.838555105753463328"
"0xCA44cF3C56572075f5DD6E36D75F15E70F7E167D","1438517898.764301992989986857"
"0xE54098CF591BAE6a5F91f964589943ba970a3Ced","1438068301.722600364716715749"
"0x33f2DBdbe8e694EB1f59a057a2d78189b2217B87","1437342778.541007060666263789"
"0xCCc2e93A9a54C0e913FA7BD30c1F74A4db85175c","1418598532.095318703723821793"
"0x4C93999EcBC2033410D7bcb458867319046dC811","1402782926.505106971872143241"
"0x5f3ffC15F0E15Ad373054000341cE2052Eb87c24","1402232869.490327485415454884"
"0x384cE5A3eE0647183f0ABE96952839eDa9faE72F","1389382715.431528119292705495"
"0x27D366262bC99659F957F9d6682B03a365c958b6","1388183763.0"
"0xC8b122195f3657578A4705721633308A4264ae8A","1362863539.762895901598846004"
"0xbDA3a54d3b07E189497c068bca35269E82d699cd","1359283971.147764216731665511"
"0xfB6001B96477BB0F076F9e0889e97Df22fd01dfE","1351351351.0"
"0xCBDaa246156Ee19f5565c02C856Dee7d4A66778c","1351351351.0"
"0xa0A3D457f7E34dDC2375856d5DD285b30DeB195c","1351351351.0"
"0x8646a99f0d8832117015c7baA1aC073EC96512B1","1351351351.0"
"0x7a3fc1a66f3741EA99a2d98289DEa0Bd3f32333f","1351351351.0"
"0x799179D0Ed9b2715BdF377Ca67Dc11706a23f03a","1351351351.0"
"0x6e9ca31c4cc4804Df5a92A389A7Ddd839584b931","1351351351.0"
"0x6e35Ae89e4B85eB50C30D92561252c4CfBA173C3","1351351351.0"
"0x621e9AC92392E70502e5cE3353aB7C0CC34f38D4","1351351351.0"
"0x55cC930DeC7BBfAF9C6b87D25524C45E8E0665E3","1351351351.0"
"0x4E05bDa1C964d63C9D3FE38af5Ed1ED1beB72488","1351351351.0"
"0x4395E3A47c231dc2937E3788363dEe83fAC23779","1351351351.0"
"0x423a2A9E177EB97BcaDF9Fb2fE78821eE967A702","1351351351.0"
"0x3866C141788C1CD5fdc0c81C0c0626C2411f4447","1351351351.0"
"0x2a096A904cC891f349D59b781D451e6A098Ea5Ec","1351351351.0"
"0x82808e7F8383aabea5592D547b33D27d84d765Ff","1346373913.460301488556514771"
"0xDb5858C302E52064F63ABB3D5C0f58BdEed49fe5","1326242475.99515352764081053"
"0xE9069e8e46c184f4a6b71a9a03fF8ec12A622E22","1325715615.063074676308085503"
"0x8fc62F4Dc21E42aA10929c890770e58202A96246","1307015602.111102277068510137"
"0xf316a5Fbc98Eeba4Fe3a65E0297E070AfCB8B91c","1300765655.020247384506798159"
"0x8bc8941E3A7D98eB5055BfF1dFf0e50Cbe868F16","1293916221.681296807802860107"
"0x659d0c87E0B432B240188bBd756f038a7636901C","1278604742.96498878353697155"
"0xA45fe3C656535FC30E0Dea542Ae064a174c5076d","1270578489.7613971572779609"
"0xF3F12720529041CeFBE98548f923A0734939D657","1261238675.258364556762365588"
"0xf83b05184a90AD7Bf847D69643cBEe4B04fA99C5","1243166342.0"
"0xD839BA970e69c2dd3bB4D35200FBA8534081f4d9","1236832412.0"
"0x25ACC8B6c717A7b56F98f6a1ff57eEB6fF409a5F","1226284173.510394169453876495"
"0xcFf2d533181AeDB700c01DB021237A2f82d46375","1189824186.617558944193382463"
"0x31f0f72db2515C6663805973e113d3A064cE1Bf9","1181047968.774289140297692918"
"0xD4a1B612a444EAB9EF105A877969D38CCeD4a63B","1175866982.012133259982367155"
"0x17B2Bb7f834DFae79a551f1Bfb8630020b6Be93d","1137382081.676251107726596248"
"0xd3b89A09b3DA0d6A49c72Fd508805312A5080774","1100000000.0"
"0xB6D4934FE622d1637AeCeaCd8dF8FF5A06219467","1100000000.0"
"0x82C3A2783E645035FF4269cD7251e8889974172d","1095683731.590751230583687776"
"0x25392fC3268ed63fd2Ee47747D92D2Fb05bdA1fe","1087969740.709805538244104753"
"0x387cc51d78AE9713280D5eF39a6144C8e69b8C4B","1065613298.596748858097263786"
"0xc740743CBBffaBB69d28B678329977B575aFC1Dd","1065493929.171303046147795184"
"0xDEC502350f4191B108199f44eE314a1AEA18285A","1065472914.12062023447899573"
"0x3135DAd86C3390b38eCd7Cd00Af55E97122b479F","1055142434.770689604409417442"
"0x54cF78C31739B97F87381b19937d13F04DC9819f","1053415697.693244904485070817"
"0x359B4f18217765aC2597cdD64Ddf914dbC1a13F3","1052756998.059585487868072867"
"0xc900044BF8Ed3963F706C472436d95708B22a729","1051114381.892362795777503865"
"0x2EdfCA70ec20E946319c62013d3b5A9922006B04","1046332635.339507637067716007"
"0x7CB788c2b9AA2946De9cC8a51931258de0ab74f7","1042160917.0"
"0xfBBc76259A5a610385aC7dC872584ac8d09233B3","1041666667.0"
"0xFAA38054dCa989A74fc8894f0A11a3223B613e96","1041666667.0"
"0xee2aa6c6624b6eB04D05335141AA2E7389fFFb9A","1041666667.0"
"0xECC08991C0BF831A7aCb1AeB5D6C98261f30203C","1041666667.0"
"0xeAefeC9a6E436Ae579f122f70A19Aa5FC8a7D84E","1041666667.0"
"0xe44F90042c4525D5e683FFC10EEc62E08dADD6b0","1041666667.0"
"0xd5cb8DdC28b8d03DA7A52A5907250fEEbC999A30","1041666667.0"
"0xcf1737f1A9490EE2e406214cc1420Bc524EDA1B5","1041666667.0"
"0xcdE4549B8548e7c1cB4F0eB02A3c089C028eB23e","1041666667.0"
"0xC84c90ba7ece3C65C43b855A5f4952C582f20c6f","1041666667.0"
"0xc50aFCbE4AFFfE90da8E3FF44ead1765578dEC99","1041666667.0"
"0xc2ef1173a4B051BbCc4474c407BBb2ac7E02e363","1041666667.0"
"0xc2AF9B0aaaC7e5Eb0306056A2C8cDCC666a30F94","1041666667.0"
"0xB9e62501eC7a5b14A52D8362937194d155d897a7","1041666667.0"
"0xb33D3827b961320C4F7549a2e86eA315Eee1fbb4","1041666667.0"
"0xB1751f90ffa5Ce02d0476B209A5960B7e5630486","1041666667.0"
"0xaee084f5066757671c9FF8CF18A9be0a0a4C6aE2","1041666667.0"
"0xA6c376f61813820B3B780E9465d6dc5f56c97377","1041666667.0"
"0x8391D31724a02034F5bC250d26583bC12c294d2D","1041666667.0"
"0x791Ca19194c1D74342652aAE2277eB9c435281A3","1041666667.0"
"0x5C7e42f123C4834814E6696F07b842B6ac2464cB","1041666667.0"
"0x5c75d47EaE48f94C9a047833c073A0cDbadd6953","1041666667.0"
"0x5304781df6C4C4a961636B02B10835091B2F22D1","1041666667.0"
"0x51F49532499132D216b037664e2898A533254bea","1041666667.0"
"0x4FA796D5FDC6FF9ecD389bb229fd6f0D731c9bAE","1041666667.0"
"0x4D2363c17d215Dc2F00d01dd78a3753e2Da29b10","1041666667.0"
"0x472b7a2CA3B7FE915344fB97E4cc1fd5BE51Cd7F","1041666667.0"
"0x465cC50a12b0845Ebf0781cbD385CEB0Cbd0F4DB","1041666667.0"
"0x4614A6Cf30039003398D8c6cC63B41d217C07B58","1041666667.0"
"0x3f03eE71D712C1F29776870b181F9dF4eAdc3eb7","1041666667.0"
"0x3c443cc522C28fFC10001a6FE7a4B395c9c7a952","1041666667.0"
"0x3b9589939e2C0C49E933dD741d04919CD36F4072","1041666667.0"
"0x3b5B9CA004455571B74b56F8375C7DD00507E584","1041666667.0"
"0x377d06Ee5e103e76eBe5f18A1Ee9F1CbB88e170b","1041666667.0"
"0x2e116D06a137080E6f8aEaDcb01632924A935F22","1041666667.0"
"0x2AEE50FD7c55FCD92dA6509771Fe51da1eae1E62","1041666667.0"
"0x253145C9EF4957323258BFE7c092f16B673c81de","1041666667.0"
"0x23e59Eb976FE5c6bF4D059EA03Ec75cD9BEDdF84","1041666667.0"
"0x1F771E705505256a338d790f88e4412b2E782053","1041666667.0"
"0x161F291a5A9A5918493A45981e2b3F95d27355C8","1041666667.0"
"0x0F7960c3C01b1c17c02c33d2798C68a7AF268C94","1041666667.0"
"0x0B4a03987D16A2265D664c36F8E0bAcABA03aC3C","1041666667.0"
"0x0A7BA3422d82253CC5cb08759DBeD01D3b412CD6","1041666667.0"
"0x0A01715CF0D6728e16f753F61d447eE580e35558","1041666667.0"
"0x04e0d611C8f373f236b654980C507717bb9F3d0a","1041666667.0"
"0x0300C4B3e4fE84E54aD940b7258141adD056B8e3","1041666667.0"
"0x00d4c898A44fC66DA4a4ccc2997929C95a565041","1041666667.0"
"0x0072195be626dF2310250c3954f2852919bcD0aB","1041666667.0"
"0x6198e868B887Dd2dB6daEe42eE49154A8ac5B754","1027422365.453080479568535021"
"0x176FfF8b046f5B89EA328e3A6a79D6fe88905A0e","1006779928.277341007293605411"
"0x9D7Ae9269436CbDF871339F1285B9cA8EA6BF08b","1001925397.262091362140441936"
"0xfEf1e0A39805D6f2c6E7661b25c58dA5FBC61cfE","1000000000.0"
"0xFcc52D1A6E92BaC442C1411ec19a6100dEBe07cf","1000000000.0"
"0xf99f4BD4ec1867C1D5f4E79E7c90483fD8D58F5e","1000000000.0"
"0xf6C205Bd2b16131F3722D81Ac83755019a513CbA","1000000000.0"
"0xF695Be3f89f4111B245efc7eAE6ede071c3EA9B1","1000000000.0"
"0xf6029Ed117B165c73c6ADE959F189e7842cBD6A2","1000000000.0"
"0xF483342212EbebbA3E1263190D1c1f5716B3f0bb","1000000000.0"
"0xf3b5973c9cE362B15b7Da1a71C7E5e62cb86d230","1000000000.0"
"0xF37560e4BaA3859321540A82B7A4137d244AcDcF","1000000000.0"
"0xF16C280F700DCC909A4A1Ce4270e94aDdBd69423","1000000000.0"
"0xf11a86698E8Fb820aEC2c50EA3CDF99121666B3C","1000000000.0"
"0xEe34c9f81079502D7014112DDc6Fd8E4A8C01ec1","1000000000.0"
"0xeE2363d496CF73B879Db0555e228182Ff3A6b042","1000000000.0"
"0xeCcAb8fea166400388089A7d1c1B1442B0Db503e","1000000000.0"
"0xeA64ad31090489F5EADa48F5B69504466dABf8e0","1000000000.0"
"0xe9D17DCecAb56f5d798208276078Ad5861057d15","1000000000.0"
"0xe7a190F072B8ca6501290Ca0e72353865691e26c","1000000000.0"
"0xe742B245cd5A8874aB71c5C004b5B9F877EDf0c0","1000000000.0"
"0xe505fe62aa5D88264a956BDC0f6d499726E33d1B","1000000000.0"
"0xE1c54A66B38c75cd3d804DB5B90b8bb7EEd4f428","1000000000.0"
"0xDe8b4b9ac759D1665F36f0a8462960B1170Df29F","1000000000.0"
"0xde3EdaEC1712ef6A4CcF7C3d62b2Fd27EE93Fa6d","1000000000.0"
"0xDC75af658C86d79B0fda3Cf376CA5b16413b40FE","1000000000.0"
"0xDBFa1add31A9C439d7C766a4C41c73F2CCaa3276","1000000000.0"
"0xDb1d999555111FBd4F96d97EC8C2100D097B966B","1000000000.0"
"0xDa26d4809FA38bE7DB142C3bedaE493F81baFDcc","1000000000.0"
"0xD9A66221716dd8cf588f23ADABf3568B9dA9eF30","1000000000.0"
"0xd68D601B4a8a0e782F7A2a36F93C7AaDA89F17AA","1000000000.0"
"0xd24338B800641F1d987E02B48FaBc080a2a1b38c","1000000000.0"
"0xD1650d216cd4f59AD0F81EFAa5D8ce878d196e42","1000000000.0"
"0xd14e35E154c7D475811BFAEB380Ae7B1aBba3062","1000000000.0"
"0xd13AfD04553b82450c6b1bE9d8E8d81ee8b21428","1000000000.0"
"0xd1255aC97AFfbB28Bf38b795F8b1bcd1E439AbC9","1000000000.0"
"0xCF4470cd40Ab9994D6BcB8A1c9a582c90c362c6c","1000000000.0"
"0xC864a9d1FA7397CeBd9c91AD1967f738d0863e9d","1000000000.0"
"0xc81A0B0A2839E42AC06906d2487A23773eB86e58","1000000000.0"
"0xc4e57Dd85ACEaa2f60c64DbAd91599162503a64C","1000000000.0"
"0xc454AFB400472B1Ab379a29A975B1C469A142177","1000000000.0"
"0xc1ABD0f6575343e5d66E8018f54a8ad73DD36dA8","1000000000.0"
"0xC0c334328806a02A1afb415E1Ea33AcA6935fFC9","1000000000.0"
"0xC084bedE87eB4337E7176578C4e2096797063A67","1000000000.0"
"0xBf86A9A50da41176633494243b7FBeAD15bBC1Fb","1000000000.0"
"0xbea0BC0978504b9152070a8896A7d3eB13A86d17","1000000000.0"
"0xBc5aC502f6A059F2df2Af272cf8B22B602E25A3F","1000000000.0"
"0xB99e91d1dA50634fcB8463faD19405B42DFE735d","1000000000.0"
"0xB81c1a4e30427e207f1aC39D90D5df9Bd6624B59","1000000000.0"
"0xB72F29f715f33d67EE74206A7744Bd33a5C0E16F","1000000000.0"
"0xb3FA862C26bDA864bA0925bceB00B45180172095","1000000000.0"
"0xB34929a392f9E08AD3352B89a948B2Fe331c5b62","1000000000.0"
"0xb2F559AF7884E975dc071B03039b11F2BBc82624","1000000000.0"
"0xAfb82D9DE3485E250A5B2AE41A271E45C93f53B1","1000000000.0"
"0xadf53A5e9922b83568697664fa21c2705F68d584","1000000000.0"
"0xaCFA2c09680794feb9BC3E778a3D12767E85F9F2","1000000000.0"
"0xaCA61495e0547826C5d35432361D72062E7AD99f","1000000000.0"
"0xabF5171Db29B6CBb103C66dEc6F52aee4DA732Ae","1000000000.0"
"0xab83c613660A68c70158e04c059C97867B4ED476","1000000000.0"
"0xa8a64bf4eCBE538968C1Fd88AB799d28836de5c8","1000000000.0"
"0xa5B886D154c6c29082c8e41a26328669A7213410","1000000000.0"
"0xA589aA9C82A8abecd772C1642c31C4ca40D76Be7","1000000000.0"
"0xa4856b959cf536b2C4dcce088Df38ddA06107202","1000000000.0"
"0xA305eDB52Ac9486dA68CBfE538D8466722b4Ee31","1000000000.0"
"0x9F16e2aEaB04506BAa69D3A18Fd04fD094EB88eb","1000000000.0"
"0x99Fb433205a25693Ee45aAa82CF51ee32ABae14e","1000000000.0"
"0x9870902417EC39dCcCe5AEbb568BE4138491DAA3","1000000000.0"
"0x984652Bb6c29b6e6466E022831bBa80F9e263407","1000000000.0"
"0x964BC8F0C3B4aE654bE8407996FAcD7a66EB852f","1000000000.0"
"0x9601339a55312E215e83314c379D056eB3c47da1","1000000000.0"
"0x936009a05820BB1E3Aa6206bAEBfA90781e95200","1000000000.0"
"0x90e0D0515558A36b13Cf5B8B648611D74CB0404b","1000000000.0"
"0x8f8766aF67F4582156ce2F7FD89D79686111a242","1000000000.0"
"0x8dD635BD366003f593321dc391d717a25F151E5C","1000000000.0"
"0x8C8d63855Fe54A44f58697f3cD2776180a079457","1000000000.0"
"0x8C05A438192AFd7629E6617295606D91D00A2FaC","1000000000.0"
"0x8B65d0028a0918881DA1d75e6961Bc4CdB359d2d","1000000000.0"
"0x8aa6Da4CdCa5e1574797ee6184a57d21D624209a","1000000000.0"
"0x8a697CA1251E6957b3B37e1317a9B8e530329CE9","1000000000.0"
"0x8918b6fd7dde60187337935031730a9b85c12A3F","1000000000.0"
"0x8409D635F7c2260976C2aB84B18CdBcaA94cF76c","1000000000.0"
"0x83C88C1faFe01E6ADAc258dCd6Edb8902fC73176","1000000000.0"
"0x8193DABb76284DCb18f5FA77b54eeDDd927E9Afe","1000000000.0"
"0x7B83DDCFc720E539Dece3c5CA03c3d48133b9e09","1000000000.0"
"0x7a1701264C3B73Bbf95415ba5DddeCAC4DF7b548","1000000000.0"
"0x7911Fd0a93FA91A3eB96D6087336C8a2808bf59A","1000000000.0"
"0x784b7ABF6992176F8BB1a260a96Fb3ae3B601fa1","1000000000.0"
"0x77c2db83BE79f724b3fF7c335b5252E6ECdBa777","1000000000.0"
"0x7669BCA777dd51E6c1C65D51E059A2bC1fDD6A85","1000000000.0"
"0x7500E49E7Cb89C28874A79668Fb8a6DE59E59460","1000000000.0"
"0x7288593543bE7f60DA0Fe5Cf07EF0c6CD88cF97a","1000000000.0"
"0x72623724cd2994b68133557e724725DB8e0AD96d","1000000000.0"
"0x71E677C96BdaF4eAC917F70C5483bDdAb7419D1c","1000000000.0"
"0x6F890802d392AC5ED8851fF322158eA20610b77D","1000000000.0"
"0x6e1D5Db619bc539e1e4E2a857CeEDBFF94F5bD3D","1000000000.0"
"0x6b02388a2a9359F86726D9Bb7f8e8FE26de198cd","1000000000.0"
"0x696CBc83aFE65403020728Ce1Ea15a513c1AB706","1000000000.0"
"0x633b6EE986d9a6851bc6943423C7D540c6B5f4fa","1000000000.0"
"0x616e35fbDCe4BA1C9563A173330E8D5825576567","1000000000.0"
"0x5b2322c7BFaC5c6994e861639Df5562a81bE1509","1000000000.0"
"0x59f0293D278827308f5C5BbC33197FC93F68Cb49","1000000000.0"
"0x593d47582748be57CB76CdC67e671CE36D65B9EB","1000000000.0"
"0x573E6DB0dd5F1Aa4d7D31395bca43E99211927AF","1000000000.0"
"0x5701068cA0bA0338a5B64e8F59d5ae661e9eCfc0","1000000000.0"
"0x56729D4815127EF89923B401cc656d7093a00849","1000000000.0"
"0x5640Ac800A464d41C28c1494e554953727423F80","1000000000.0"
"0x558b55aECA623626F8A0822C911fbdf55e4FC02B","1000000000.0"
"0x554356446BDF8579c7244B3cb4FA9A1F784d26fB","1000000000.0"
"0x53C9a7c3F38a366215B68785E9f9656CAFD93219","1000000000.0"
"0x52f466f140caADBD451A179aDbA05Cf62656a1e6","1000000000.0"
"0x511d3C11e83ABc1C1e76536DF6d0372BA2f50eF6","1000000000.0"
"0x4D4c090C3692445F495578217f2113cd530773Fa","1000000000.0"
"0x4d4673C087131A25E14dF327E4B89839785882fd","1000000000.0"
"0x481813B1d9FbCd6405E193A5049dC226Eb848f38","1000000000.0"
"0x409F8189C7b02f8f320364929afA3798AF05728D","1000000000.0"
"0x40938373F78a56250dE3053123BDe6c54dA2A701","1000000000.0"
"0x408172a8c8b049F8119Ac1D422CC1Dbaa12eEb7b","1000000000.0"
"0x3BFcc211D5C0922597Dc49C6a9C4C3De7018DF72","1000000000.0"
"0x3aE8451d9A911713deE8030218Cb198EfBAb2398","1000000000.0"
"0x39190A445EB3389769594b84d729cF00c2aEeE03","1000000000.0"
"0x378539eCF54b548782ad482207dcfFBd5ed2d16B","1000000000.0"
"0x34E0e2b8f115AB95bA399ec468f032Ec278e2447","1000000000.0"
"0x34A6a875eEF7d96e903cFe5fD5e6440f590191D6","1000000000.0"
"0x344c1aB62608000E703F6879F75deF66eaA6548b","1000000000.0"
"0x338F97B4aFDA4568b1A883898C480AF88812740c","1000000000.0"
"0x2fD94061Abc0D2858D234d011461414dd58b9381","1000000000.0"
"0x2D01C05975cE2211b9dc01655c94afd0246E0ab5","1000000000.0"
"0x2B467A6a63D28375e4f213b5513B1fc68f3D7Da8","1000000000.0"
"0x2A0d487DB278c7CaD20F4f352Cd10423FB5D578E","1000000000.0"
"0x293bA0C7677E1b31b68D23255e9939F2980d9C34","1000000000.0"
"0x28124C4905968D4e1d17096D790b1275078a312F","1000000000.0"
"0x23a71096A6e031580A79943887c5ff37959Fb8b0","1000000000.0"
"0x21a97b0EdAA41940c685fdD325da3E7dF7d81871","1000000000.0"
"0x212528aC2E4dc73F4206b1650dAD78de739019c1","1000000000.0"
"0x1CA1Bd69f5dEbeAabFf5B6bF4D54B0023E0A648E","1000000000.0"
"0x18476d27Fe571aB799d8478F2Afbd150d713Cf69","1000000000.0"
"0x158e74a889CE95788870c561973Eacd717D8801a","1000000000.0"
"0x1479d7E5e5C6f65a4597E08Cf34c63EB7a7f9656","1000000000.0"
"0x12429DB796D09A0211F3058115Ab82624Cda552f","1000000000.0"
"0x1122116D8FD71De4366D41D5A216F068AAf0b774","1000000000.0"
"0x10f6E29eF47e477230a293454a43423D3c7f7774","1000000000.0"
"0x0ae94A8dB50A5d3186CC4Be71cDe5C16fe204997","1000000000.0"
"0x089704b6a6da1Ee4Df4c0988d5463974e27416cc","1000000000.0"
"0x064B7CE8B1216e3cCcab8747cbfc5572DAD45D03","1000000000.0"
"0x0024983876404d645acE85E135Cc0d5b6DD25Caa","1000000000.0"
"0xc379B53894a84e2a032781CD403D3008137Cb16b","996166627.233678846848809102"
"0xCF6F6F818fEAbed6DE0E7dE4DaFED0b53b984216","951338438.595360086015715721"
"0x34F5924a1E31857205301Cf0E2cFB4D45364ffA4","938367843.922699769566364897"
"0x01B27Ec780c534bA0faB15509354C3798321273C","936634647.950368758280130814"
"0x225ee2D4FAeFD906eEDf75d28022B6323c0964a9","915215195.228491637620270242"
"0xC59Ee3C9c7e2B5678f0E36636237C592EaE0c649","905328505.0"
"0x00eA04a5B92A1D11054BE4cBf598B766e497225B","905328505.0"
"0x8CDf94EFa25EeE59B934930F9A32Fb5043eA8aF8","886540241.954832141852355891"
"0x4a259B3dd9FC34c0D4A4DdcB047CcdC7090ee992","875675675.0"
"0x04032bbBaa071e8AD2b1f1a1f6AB638F3a6a12F4","875675675.0"
"0xcd400c11B699B065b6a892371F4B8bef186cC2d9","834053357.812099250683125538"
"0x1B0B0fa68ad1CB0AA4bF8f0819bF5F494CD9e121","813102846.023969408122310555"
"0x2c2EEeFb2201bE2179B089e0d4077DDc3066242C","811141779.300165780790701911"
"0x0De3B6809C88F2F720AFe1a360de155F3bd072A1","787127851.579698556369234242"
"0x24B0Dd9c91307f5Fd8A139BF87284ECAde04aA3b","784305189.800537377837895869"
"0x7CA89B95C3699741Aee2112393bEBE6eD8bF62F3","783029389.913976307083506844"
"0xC092211bc9Bcc1903d12448F4980ef38ad60C492","779390650.322761433697742318"
"0x3fd15aD896aE242771595191e8B4565fC04b5e47","776964975.677277751349956337"
"0xE1CC2E447cc65741f03e7eaAA23E2D056bB4c009","774074614.862151562052086987"
"0x6eE8aa739b3d99951d04Ee0F27af95D5115af3AA","761758938.840747825673364294"
"0xc5a8ef5D646DFF676cd3Eb03e4e46aB5Ae1e46A7","729117045.193240103960605215"
"0xfe05D85f4b718a9261f3f5a8dA0b0661B7Be39FC","712508087.0"
"0xF49d8fb2D18E45b9B73553f694c154B4E9D36ffB","712508087.0"
"0x713a8cE65b2ee37b85871f3cc38f598728c2ffE8","712508087.0"
"0x4817DE23643FF1080f62c105aA0F39e0B47AA0AD","709635910.152138578242863728"
"0x10aFB2b929E02d7DE0Fb0E7B76fa56340e358806","700000000.0"
"0x3799df3644888C4B63d32557137ce9b21f3D0E19","695103490.227149122356109156"
"0xf0Fe785721E7C64985841F7748D89789d08B2516","675675675.0"
"0xf0dB619363881ceb6bA06b9AE3dd4886652Aa896","675675675.0"
"0xEa7b1f384117D07989c0fe0CA5DaA597776e6c81","675675675.0"
"0xcD59B5d986D2755bF91D47c4dBE0CA7Dd8ED3022","675675675.0"
"0xc7977404629D5eAd59622b368F6DD3B1B9E53B16","675675675.0"
"0xBc3808187A36385cAFa5467f633A1ea0f0Ff1650","675675675.0"
"0xaf8C95eD4eA5236217fe9920Ee4c22Ff4343D07B","675675675.0"
"0xA94D609db541E1E21FD1179a63Ac41A651584EDb","675675675.0"
"0xa69A668296279BE8F866441a895BbFE80042E5F4","675675675.0"
"0x8547955d386Ad65e202507d79B1e5eDA06A23299","675675675.0"
"0x7f9dD15aa816c098aa5a73358AA4549A96A75e84","675675675.0"
"0x4b444D98a5f64ED700D716B88be6bAD048822405","675675675.0"
"0x459B7caC07086806454E8b0e8D98F4C33BD3Ee9c","675675675.0"
"0x3C2967E1E93E9B02BF1AeDAC596349aE88DAc09d","675675675.0"
"0x329B247a1e1CE0BAecE45378cBaAF0FBff1D53A6","675675675.0"
"0x2b14D24C51f41D577E094B70711990b4DF8bE1A0","675675675.0"
"0x238f2C2Dcb197F1c15BE4B534f2760D2cB89D439","675675675.0"
"0x2156448F0C42EC2F29a8d937F3705aD700DC5932","675675675.0"
"0xd9d16e8A05fa950e2362319cD3efe94016CB13D5","614375571.143604461434483885"
"0x4e3f8Da23054391BBFf830d563D1043c472BdCe8","608109351.559329674645866019"
"0x88A3365508B83A95E4f360b343f4600D1150404D","605847517.265280476117913812"
"0x54e917896C2a7Bd38243De99C75Aecd702Bc1106","600000000.000000133614002269"
"0xe4cEfe340D66925Dc559245f3A2307400a915b1e","576389909.472283437908208446"
"0xf1008B39DDa2A574ED16fdDc21B598C9Fe71d9C7","561516533.52662390417649901"
"0x8e603cE9b9e6692e25A3E62f6C9D0f9eBf86303e","552977364.973667991535195789"
"0xaf95fEc1A47640099629F132732A10C258F54fA0","534488005.520014091847890505"
"0xA7Ab889299C17119A45Bb8BDDba851c694516aC6","521108639.332071283658262032"
"0xC48C83B4b6Ee992C2105438fD3681d9f098b19D3","515786996.71205475650998001"
