0xA68AeA175f298777aEf4afaD4602b37c2154A209,748263172544428032
0xc631a97e154bB5e005DF7F04eb2Bc9977C94139A,664666832352804992
0xA0257280dD7d8e172dFeC8f5D05c59e52b36Acbd,519615582403427008
0xA3c0515a4384EdF16f11AE5e64D7F086a142e2C9,496916171611838016
0x5AE853F28dD068f9aE71D6769FA74f7c2d2fc3b0,355990930848656000
0xFA2b6215530aaE393315443E1934C82bf103aca0,229249744536947008
0x22BDd4cCB753Ce4E6815979c6198e1E1bCf6193A,178592262859616000
0x7BC5953e31694e097A0062b9986310905bAf48b4,125017319059038000
0xF98705b8bC223d96B1013b84361Df6A18bA12089,2092052071950530
0xB044312C6124cef6EA219C0281fD295959d97137,9368247431409
0x359f0EA75CB48d26C9773574Fe302160Be7fd173,498658393802
0x5359193B099bb0bF868d3d9E9f8B391F8bd8E77C,174757275802
0x19cE9E65ac605909F8c6efaE6208E5da1a0ffa9D,121890575012
0xbC0ce51Aaaae71fb87063Dfd4a1085D729890E6d,39173919
0xd73405Af9eEfad3E5AD6de1f8Ef7ec709b0d223F,17306600
0xC11f8a55DC8e39d7b6f5206e5412852B792dD8bD,8178119
0xAEDAA9e122A1e4B6Cd687865b05AaF999e63Ff7E,2625
0x48BD7f6658A7098B83b51b1b6E7A509e382D8aCf,2
0xd8bA225fD680286567e08f9Ed98bFD9A21a91bC4,1
0x663d91F547d0F86198611cE47A32B2BE1394Bc9C,1
