HolderAddress,Balance
0x3F1788044F27A0Fd61629DDA05e86e10b0607b8C,2E+8
0x3957e3091C83220B7d023A60A509e1A6AcFC3435,2E+8
0x30e6B7CcB8E910f68e056424F40fC5b5E1c6E7ec,2E+8
0x293527874a6500323e29b0b597f013cF4A46f682,2E+8
0x1fDCf276521c5268Bfa0CD6600dD1E477e01Ce79,2E+8
0x1eD83e50458F0F7cca726313ed6fa342FcfbF5Ba,2E+8
0x1aa8A4f499FE48C4Cd26E91B65b19Eb62D9B5bf0,2E+8
0x1A72e63942Ed58Db2dBd0a3FBb2FC539Bf04B75A,2E+8
0x195B571AbA14075db79cF59ea43130f48eCfD90d,2E+8
0x159e5B61982C0068AaD564F85B18e40653ab6576,2E+8
0x1498Af7DD4A61bF43cF66D31d440cfac546446B6,2E+8
0x119E6dBA37d8bC22F154058970C2d93aC472ed8E,2E+8
0x06E5E2b173672b17a9066C08242f65B042F63Cf5,2E+8
0x0091154913DB4516A8F8d38173F460848296984A,2E+8
0xDE47Cd1A26D22dE2064838b7cccAef88cdf919Eb,189924518.638239986170724352
0xd90485a3c4e7c6d4b473d102C0633Eb9038c7ca9,189541182.4072084453071519
0xE57F253193E7376d5B951D50BEB7B69b80127d99,179849038.428559972595924992
0x69b2A220d1d0948d34Da622051be636DDeDD17c9,179849038.428559972595924992
0x1A66536999b66f6aE13508fC198a06615A11CD77,144967425.02531998588862464
0xBc671543EEa9816E353A96638EeDe0fC84917F7A,136832412
0xa89C95274D0aDa21D068095157AF88E368DcB9b0,136832412
0x74FB9510DafD52648735859f11bE1145dc0f9528,136832412
0x55ABe3704894307800E5C8baaC9432136A82AE97,136832412
0x4Ae1FCcE65E4609e9DAB760fFc5347b9229517a5,130393338.42856000784171008
0xa785007988D52a96800D11d6f7eea7A70A732683,126151677.381877073730475696
0xD89a36a2E07395bA96475C231738D2d8e71F6440,126006456.543759993910853632
0x68361413a9a21e4848BA8Ac248AB0A14E7456385,125168582.989563866446474855
0x3A0650E8b7B10712CD58097a0415cddf96C8dc91,123513015.601359990762242048
0x8A92771Ff45734A6bc12Ef50fB30bD13a6B7226C,117229319.721666659658070767
0x574E4E316566c3278eB80f89C3b4760A2Af6BE18,115139251.831779995265531904
0x47f5283208CA6603Bac2e947AA9202CE2af34435,115139251.831779995265531904
0xf43a9FC66FE3078671166679181f591C3b6bAC3f,105072047.119799997895278592
0x03aF9714392C13838F9AE054329e042Fc00C56B4,100000000.000000000013793998
0xf688d20a68112f20CFf6cEE7c3e81D7C052cfe4c,1E+8
0xF54d49b0e977240693a38653104F172ACD5b4bd5,1E+8
0xe6e788ABEcfcb7976c86386eDe65cCEF5D1bbEA9,1E+8
0xE4efc69E12057bA39041813B0A0AC1e5282fd8a4,1E+8
0xDdfd2627fAE4D379332f0e96f802Fc6901A2B920,1E+8
0xdac74eD3E6EA4570ab808423AB2B94Fa1ee9c562,1E+8
0xd99694fD205Cc2c9d5EBFFc5fD5ca5cb5416Ed03,1E+8
0xd7467784791ebAe72180623a438f5a8C93602A50,1E+8
0xD204875BAD61Fc15A75529B80d855b126Bf13971,1E+8
0xD0f9f52BC948B27dAa4dA9275077Bc5a5B02Be5a,1E+8
0xcB817829f87c5364553eE4BCA8b801e36fa098dE,1E+8
0xBb0941623cc3fD0C4e4B47962e41902b156db9D5,1E+8
0xB3dF98690afBbFbf3afc6E940EE26f49c4cAA6aa,1E+8
0xB388233Fc7f3391C41392545bccf0909E5cf4b41,1E+8
0xac0EB49B989f8a9Ea2CCcDf73Eb7C4C700925549,1E+8
0xA970fA27e02A61D9Ee6Eb311cce7B8D2bDc6AB50,1E+8
0xA3B00C06234038BF90138a22af760B61747844Da,1E+8
