HolderAddress,Balance
0x2d0C2a3dA21e885886A6f445f23F97CB5260eaB6,36832412
0x29088b2B8F61177e8F7BaC1629a90164aa4a1296,36832412
0x283554FC858f32826eAAE7E1d5Fd606F3c20B388,36832412
0x25724734196CE5982e954136F4bd1CFBC578284a,36832412
0x23aDcc9d81EF8c65e04f4c42E048542B38145846,36832412
0x213e644E3656286Be78C2C279d0FD00013Ffce9C,36832412
0x1F08469B19829D90CB222c75e62b464D10eC6ebE,36832412
0x1dD467C246fF14030f8389a5B43E5c2045A2ABe0,36832412
0x1975379768f540b9da9A8edAA0b8683B5b592272,36832412
0x18eb85A2D8f57a8a5d608B9e3741f2c2418dCb74,36832412
0x18a4f479c37f41B6fbACf5F08aDfE767A3A7cb29,36832412
0x16F239bF953894b6B809C376d6B87c6885B0eA1a,36832412
0x15a0697e6C2AEa2A25bAB757bb27a34ceDa3A9A7,36832412
0x14e78ba817FE604f9Ca9A749A1fB0EDa0cA31143,36832412
0x10B2A08DE4099BF1648832Ca513F2Fdf0C180B05,36832412
0x104140a0344c0f41c135aAAef9fA7153769dC1ca,36832412
0x0a0b74c388b405f98b6Dbb08C380B0f47C310E19,36832412
0x094eEfD9c18dF4227fB1c06Bb6597194328F9247,36832412
0x07f5427750cD9142D7cd568EC7B4D0fDE35eE2D1,36832412
0x06fEfbB8B3aC491E71df0EC14926052df1210834,36832412
0x0597ab53aA88C9e4bE8C3469C9DD175E6B988d82,36832412
0x033F4a4841811eE1Db8008A2934402fB765DF6e2,36832412
0x0058D84EB1c791Adbc85917828CcC9a61a597154,36832412
0x78FA562DB71c28Af6E0643324CD2b5d3CF2bc6ef,30619360.878677458620490022
0x476307DaC3FD170166e007FCaA14F0A129721463,21176860.519380175523911933
0x8540B2500E3c331B836e46DBb46072c9639baDCe,15614606.459006672839493351
0x2B16fBBbAF9adc0EEf3056644dA495074669a423,11681378.079523448574616658
0xFbA38Ebf53b5d3956d4e4815dB9b88cc01DB023B,10634807.363618493181719737
0x6A4898CD69416F865C1530262bd4AF76813bbcfC,7517577.244397674119145563
0x8C07b92e9DB3D534E3453c4574c593a264353Aae,1E+6
0xb3Da743Fb5c5Fb5B8b99f0F1A97E38fb48fdE690,436614.553842844039064399
0x48cA39FFED85B892e282716aaB95b932AcE012Ee,226196.913923577047968877
0xFd778a71D95fa5DF4a75b4C6CCBF885d236B6667,1E+4
0x5f1bF06BA6aeB4396f04745121f6C420bfa2a588,1E+3
0x5636417FBC0618fd6b46216405AFacB392729eC0,4.353313002026556727
0xb680c8F33f058163185AB6121F7582BAb57Ef8a7,2
0xCBAB8BDeF5f0c75e9dB6e5cf169331eDE41420F8,1
0x8e6987D009DF1bF4cA10d15daCa31fE9936FaDD8,0.98682700044075161
0xdD4080398480941266D2af10d56e8B49868df133,0.954876127827025166
0xf4ec22CBD6D3eb8A9F84d980F79c4f2A3e46c398,0.917499031079443734
0x930147D8B1dFac055045D8c5443b1010fF332f68,0.751104499373345392
0xA68AeA175f298777aEf4afaD4602b37c2154A209,0.748263172544428456
0xc631a97e154bB5e005DF7F04eb2Bc9977C94139A,0.664666832352804666
0xA0257280dD7d8e172dFeC8f5D05c59e52b36Acbd,0.519615582403427128
0xA3c0515a4384EdF16f11AE5e64D7F086a142e2C9,0.496916171611837515
0x5AE853F28dD068f9aE71D6769FA74f7c2d2fc3b0,0.355990930848656412
0xFA2b6215530aaE393315443E1934C82bf103aca0,0.229249744536946496
0x22BDd4cCB753Ce4E6815979c6198e1E1bCf6193A,0.178592262859616116
0x7BC5953e31694e097A0062b9986310905bAf48b4,0.125017319059038475
0xF98705b8bC223d96B1013b84361Df6A18bA12089,0.002092052071950532
