HolderAddress,Balance
0x541865e19F0c7E29Bc2547041f967429CB78C8e0,"72,049,100,996"
0x4A4D1Ff70e8b5ecb2a9A73Bc096EeFE13445e51f,"70,922,385,457"
0x72c3c6537dFB2A71fd75ae6468A0D78494A0f639,"70,110,277,243"
0x31581d943EE127FD18Ac373b9c512749BC11b403,"67,449,191,062"
0x701c672EeF1Dd2d8c4d164ECF0E5da10e2a69F36,"66,505,493,740"
0xa3b8e69E4B528E8aAF948a106126B5528427143B,"66,065,372,618"
0x101Eb8257d669C3009a7Be8f6Ca3a469dB5E07Ea,"65,510,190,148"
0x240B48917bb88861bA173a476219EdA3aC66c2d5,"64,952,364,677"
0x9e52149395C7a29eA75c79C79D4cc159a4061C6B,"63,332,806,694"
0x001ff038931C031b7CaD1CF521Ed58B1FFccfec0,"59,888,598,090"
0xd2e88D060693442dbca1286EBe64aAa2d43DED72,"59,337,724,507"
0x23ce439eB6C7fdE4fdC7fFFE3eebECa29a3bA60E,"59,175,147,390"
0x7D4ad04afC1f0446b4589cb744A8f16f53F12cAB,"58,373,164,592"
0xDa9693188e511678606d26A047f6E4231117FF9E,"55,426,063,158"
0xd14FEB727A677Fc357C3dbaF892b654726EC12a4,"55,248,331,466"
0xbe7ee03A053139c3253A157b2C3812dc6B993d10,"55,088,043,291"
0xe6DAFbc38BF7482010CE8b995Cc1BBb21130B777,"53,931,170,506"
0x7A4104bAB3d4c36eB1E041EF0675D658d12Dcc5C,"53,727,922,454"
0x8b7Bc958A32d319562fca039F9496214a078E625,"53,429,539,436"
0x6f2d74f30b888134EAcCdF7e1f3c78C6e4D3C20C,"53,402,299,602"
0xE44dB3e5a5A0Cefb7d9005EF299D5A718b3BC841,"53,401,641,210"
0xCB9196DFdEfbBc4f33A702a10af04C680de9fC13,"52,882,775,783"
0xaFAA188Ba59D8b7950C6B287Bb11E77759da714A,"50,090,922,248"
0x1215B4539421398eD394457Ab1Baf5A9677e76d4,"50,000,000,000"
0x7E438E222f1f8Cc4c0B69B2f7e6b90403288462F,"50,000,000,000"
0xA709A83877AF2761B3D2e1e6Ab21d1ddf8716AD6,"49,896,341,043"
0x88BE32b75D3e748b55Be77Ade7334B1E1d831ff3,"49,815,046,245"
0x824316026A7E30866fa79DDE4d6B2248c9435272,"49,631,781,812"
0xc06cFA9afa8a2895162a85D378284951b65B7459,"48,987,756,195"
0x41F3d1f59Cc26dF7343E9853327cB8339665ae36,"48,981,545,931"
0x259295C6DAAE8F68a5851b5DEF338cc7Cb1458Cc,"48,000,000,011"
0x473E9efAD7140f5675B9A73A26D38cF9D2d26Bd4,"47,098,056,953"
0x98ab4493b01b008D69457250fAb6FD576c87dc7F,"46,468,993,933"
0x12EF2cD4231D5CF655a6CDD4Ac1524FFaa439c17,"45,054,065,181"
0x22c1d9e3D94af70d5fe2F59f6318D04ab86E20ea,"45,017,237,149"
0xB7DCe1B36B8E57b9C9160CdB9DaaD16a9935319c,"43,839,490,896"
0x1aB89De00F039d9De0E17cd1F1A5E7372C475aC3,"42,749,701,460"
0x3CF5A54cA70e2be24B481e142B4fC265656adEed,"42,435,897,764"
0xCE74b4785D7AA94B0520776b874b1b5A2C17E9EF,"42,266,756,554"
0xfb7070604919551F37128B8AF12aEF4b6381d4e3,"42,151,984,335"
0x49eb2a1eF5bbfD234e4F50c78bCf78177C0F50E7,"41,725,684,586"
0x9E9D15F76FbbeD9Bbf0cc3bD9D05C8F670676214,"41,259,562,344"
0x7cB296ea7E1c30f180EFd48e03A1613f699386b2,"41,203,616,590"
0x01ba6761B60b39634a8490AEC4bc454a94f8c9e7,"41,065,103,899"
0xCc57771d08A19374133d30ba7fe609347d67ea9D,"40,586,553,603"
0x27e20fbaD3251297fB09947efaaa3D0767cA7418,"40,479,231,493"
0xfC83192a4047247462C36e5823990688Ace93FE3,"39,624,699,489"
0xC44651ed012523c10769dd988B64Dc77fa7124Be,"39,060,591,745"
0xc58501C9a774d0805bD014641ee3Eb0083a146D5,"38,958,504,766"
0xBFF512F0B2Aa3eA4383b1F970822267736958440,"38,574,259,798"
0xDf74465fc4b5012727714d482B7b6f2617c610c4,"38,513,328,588"
0xe6C6390eeD34b62c0E364b540e3b31f139B7aaAA,"38,247,611,996"
0xdABC70Ab42Bf6f920CcA42ce98974Fa1b64dd350,"38,000,000,000"
0x62fE66124312eAF3c7dd2b3a975e9Ec76cA39Ae5,"37,103,178,679"
0x38Bb6509c5086330Ceb506B672fd0E4B6EE20CaB,"36,614,153,150"
0x75f866a08E624596Ace420076a2c9597a5351B07,"36,213,007,286"
0xB624B6410d69F8B2Ca138DBd06B7dB1dbA57E504,"36,008,123,175"
0x0198813B656535b497aD801661FC00aDCe82C344,"35,967,066,341"
0x2bf92a510246e92a591075c5dEcdbe81918FD1FD,"35,820,235,599"
0xDfCC81B35fa31a27ED4bcfdA88C318C336ef1733,"35,815,048,053"
0x5bF53f247Ac7Eafb73f23961372A70382B2027ca,"35,776,309,322"
0x2A9E7356a8C5A5da42bE02ddaD8ff17fF2Da0ee0,"35,000,000,000"
0x7457667ee63BCa3c134f246af687091e7E259Bc2,"34,897,024,554"
0xBB458aa7974fA12d4aC2b53be7c453c4cB5207CC,"34,699,936,577"
